assex,assey
6.82075, 642851
6.820704, 642708
6.820658, 642565
6.820613, 642421
6.820567, 642276
6.820521, 642130
6.820476, 641984
6.82043, 641837
6.820384, 641689
6.820339, 641541
6.820293, 641393
6.820247, 641244
6.820202, 641096
6.820156, 640946
6.82011, 640796
6.820065, 640647
6.820019, 640498
6.819973, 640349
6.819928, 640199
6.819882, 640050
6.819836, 639902
6.819791, 639753
6.819745, 639606
6.819699, 639458
6.819654, 639311
6.819608, 639165
6.819562, 639019
6.819517, 638874
6.819471, 638731
6.819425, 638588
6.81938, 638446
6.819334, 638305
6.819288, 638165
6.819243, 638027
6.819197, 637889
6.819151, 637753
6.819106, 637618
6.81906, 637484
6.819014, 637352
6.818969, 637221
6.818923, 637093
6.818877, 636965
6.818832, 636838
6.818786, 636714
6.81874, 636591
6.818695, 636471
6.818649, 636351
6.818603, 636233
6.818558, 636118
6.818512, 636003
6.818466, 635891
6.818421, 635781
6.818375, 635672
6.818329, 635566
6.818284, 635460
6.818238, 635357
6.818192, 635257
6.818147, 635157
6.818101, 635060
6.818055, 634964
6.81801, 634870
6.817964, 634779
6.817918, 634689
6.817873, 634601
6.817827, 634515
6.817781, 634430
6.817736, 634348
6.81769, 634266
6.817645, 634188
6.817599, 634110
6.817553, 634034
6.817508, 633960
6.817462, 633887
6.817416, 633816
6.817371, 633747
6.817325, 633679
6.817279, 633613
6.817234, 633547
6.817188, 633483
6.817142, 633422
6.817097, 633361
6.817051, 633302
6.817005, 633243
6.81696, 633185
6.816914, 633130
6.816868, 633075
6.816823, 633022
6.816777, 632969
6.816731, 632917
6.816686, 632866
6.81664, 632816
6.816594, 632768
6.816549, 632719
6.816503, 632672
6.816457, 632626
6.816412, 632579
6.816366, 632535
6.81632, 632489
6.816275, 632445
6.816229, 632402
6.816183, 632359
6.816138, 632316
6.816092, 632274
6.816046, 632232
6.816001, 632191
6.815955, 632150
6.815909, 632109
6.815864, 632069
6.815818, 632028
6.815772, 631988
6.815727, 631948
6.815681, 631908
6.815635, 631868
6.81559, 631828
6.815544, 631789
6.815498, 631749
6.815453, 631709
6.815407, 631670
6.815361, 631630
6.815316, 631591
6.81527, 631550
6.815224, 631510
6.815179, 631470
6.815133, 631429
6.815087, 631388
6.815042, 631347
6.814996, 631306
6.81495, 631265
6.814905, 631223
6.814859, 631180
6.814813, 631139
6.814768, 631096
6.814722, 631053
6.814676, 631009
6.814631, 630965
6.814585, 630922
6.814539, 630877
6.814494, 630832
6.814448, 630786
6.814402, 630740
6.814357, 630694
6.814311, 630647
6.814265, 630600
6.81422, 630552
6.814174, 630503
6.814128, 630455
6.814083, 630405
6.814037, 630356
6.813991, 630305
6.813946, 630253
6.8139, 630202
6.813854, 630150
6.813809, 630097
6.813763, 630044
6.813717, 629990
6.813672, 629936
6.813626, 629880
6.81358, 629824
6.813535, 629768
6.813489, 629710
6.813443, 629653
6.813398, 629594
6.813352, 629535
6.813306, 629476
6.813261, 629415
6.813215, 629355
6.813169, 629292
6.813124, 629229
6.813078, 629167
6.813032, 629102
6.812987, 629038
6.812941, 628973
6.812895, 628906
6.81285, 628840
6.812804, 628772
6.812758, 628703
6.812713, 628634
6.812667, 628564
6.812621, 628494
6.812576, 628422
6.81253, 628349
6.812484, 628276
6.812439, 628202
6.812393, 628128
6.812347, 628052
6.812302, 627975
6.812256, 627898
6.81221, 627819
6.812165, 627741
6.812119, 627661
6.812073, 627579
6.812028, 627498
6.811982, 627416
6.811936, 627333
6.811891, 627248
6.811845, 627163
6.811799, 627078
6.811754, 626991
6.811708, 626903
6.811662, 626815
6.811617, 626725
6.811571, 626636
6.811526, 626544
6.81148, 626452
6.811434, 626360
6.811389, 626267
6.811343, 626173
6.811297, 626078
6.811252, 625982
6.811206, 625886
6.81116, 625789
6.811115, 625692
6.811069, 625593
6.811023, 625493
6.810978, 625394
6.810932, 625293
6.810886, 625192
6.810841, 625090
6.810795, 624987
6.810749, 624885
6.810704, 624781
6.810658, 624678
6.810612, 624573
6.810567, 624467
6.810521, 624362
6.810475, 624256
6.81043, 624149
6.810384, 624043
6.810338, 623936
6.810293, 623829
6.810247, 623721
6.810201, 623613
6.810156, 623505
6.81011, 623396
6.810064, 623288
6.810019, 623179
6.809973, 623069
6.809927, 622961
6.809882, 622851
6.809836, 622743
6.80979, 622633
6.809745, 622523
6.809699, 622414
6.809653, 622305
6.809608, 622196
6.809562, 622087
6.809516, 621978
6.809471, 621870
6.809425, 621761
6.809379, 621652
6.809334, 621545
6.809288, 621436
6.809242, 621330
6.809197, 621222
6.809151, 621115
6.809105, 621009
6.80906, 620903
6.809014, 620798
6.808968, 620692
6.808923, 620587
6.808877, 620483
6.808831, 620379
6.808786, 620277
6.80874, 620174
6.808694, 620071
6.808649, 619970
6.808603, 619869
6.808557, 619769
6.808512, 619669
6.808466, 619569
6.80842, 619471
6.808375, 619373
6.808329, 619276
6.808283, 619180
6.808238, 619084
6.808192, 618989
6.808146, 618894
6.808101, 618800
6.808055, 618708
6.808009, 618615
6.807964, 618524
6.807918, 618432
6.807872, 618342
6.807827, 618253
6.807781, 618163
6.807735, 618076
6.80769, 617988
6.807644, 617901
6.807598, 617815
6.807553, 617729
6.807507, 617645
6.807461, 617560
6.807416, 617477
6.80737, 617394
6.807324, 617312
6.807279, 617231
6.807233, 617149
6.807187, 617069
6.807142, 616990
6.807096, 616910
6.80705, 616831
6.807005, 616754
6.806959, 616676
6.806913, 616600
6.806868, 616523
6.806822, 616447
6.806776, 616372
6.806731, 616297
6.806685, 616223
6.806639, 616149
6.806594, 616075
6.806548, 616003
6.806502, 615930
6.806457, 615859
6.806411, 615787
6.806365, 615716
6.80632, 615646
6.806274, 615575
6.806228, 615506
6.806183, 615437
6.806137, 615367
6.806091, 615299
6.806046, 615231
6.806, 615163
6.805954, 615097
6.805909, 615029
6.805863, 614964
6.805817, 614897
6.805772, 614831
6.805726, 614767
6.80568, 614702
6.805635, 614638
6.805589, 614574
6.805543, 614510
6.805498, 614448
6.805452, 614385
6.805407, 614324
6.805361, 614262
6.805315, 614201
6.80527, 614141
6.805224, 614081
6.805178, 614022
6.805133, 613962
6.805087, 613904
6.805041, 613846
6.804996, 613789
6.80495, 613733
6.804904, 613676
6.804859, 613620
6.804813, 613566
6.804767, 613511
6.804722, 613457
6.804676, 613405
6.80463, 613352
6.804585, 613301
6.804539, 613249
6.804493, 613198
6.804448, 613149
6.804402, 613100
6.804356, 613052
6.804311, 613004
6.804265, 612957
6.804219, 612912
6.804174, 612866
6.804128, 612822
6.804082, 612778
6.804037, 612734
6.803991, 612692
6.803945, 612650
6.8039, 612610
6.803854, 612569
6.803808, 612529
6.803763, 612491
6.803717, 612453
6.803671, 612415
6.803626, 612379
6.80358, 612342
6.803534, 612308
6.803489, 612272
6.803443, 612238
6.803397, 612205
6.803352, 612171
6.803306, 612139
6.80326, 612107
6.803215, 612075
6.803169, 612044
6.803123, 612013
6.803078, 611983
6.803032, 611952
6.802986, 611922
6.802941, 611893
6.802895, 611863
6.802849, 611834
6.802804, 611804
6.802758, 611774
6.802712, 611746
6.802667, 611716
6.802621, 611686
6.802575, 611656
6.80253, 611626
6.802484, 611596
6.802438, 611565
6.802393, 611533
6.802347, 611502
6.802301, 611470
6.802256, 611437
6.80221, 611403
6.802164, 611369
6.802119, 611334
6.802073, 611298
6.802027, 611262
6.801982, 611224
6.801936, 611185
6.80189, 611146
6.801845, 611105
6.801799, 611064
6.801753, 611020
6.801708, 610976
6.801662, 610931
6.801616, 610883
6.801571, 610836
6.801525, 610786
6.801479, 610735
6.801434, 610683
6.801388, 610629
6.801342, 610573
6.801297, 610517
6.801251, 610459
6.801205, 610399
6.80116, 610338
6.801114, 610275
6.801068, 610211
6.801023, 610145
6.800977, 610078
6.800931, 610009
6.800886, 609938
6.80084, 609867
6.800794, 609794
6.800749, 609720
6.800703, 609643
6.800657, 609565
6.800612, 609487
6.800566, 609406
6.80052, 609326
6.800475, 609242
6.800429, 609158
6.800383, 609074
6.800338, 608987
6.800292, 608899
6.800246, 608811
6.800201, 608721
6.800155, 608631
6.800109, 608540
6.800064, 608447
6.800018, 608355
6.799972, 608261
6.799927, 608167
6.799881, 608071
6.799835, 607975
6.79979, 607879
6.799744, 607782
6.799698, 607685
6.799653, 607587
6.799607, 607489
6.799561, 607391
6.799516, 607292
6.79947, 607194
6.799424, 607095
6.799379, 606995
6.799333, 606897
6.799288, 606797
6.799242, 606698
6.799196, 606599
6.799151, 606500
6.799105, 606401
6.799059, 606302
6.799014, 606203
6.798968, 606105
6.798922, 606007
6.798877, 605910
6.798831, 605811
6.798785, 605714
6.79874, 605617
6.798694, 605520
6.798648, 605424
6.798603, 605328
6.798557, 605232
6.798511, 605137
6.798466, 605041
6.79842, 604947
6.798374, 604852
6.798329, 604758
6.798283, 604665
6.798237, 604571
6.798192, 604478
6.798146, 604385
6.7981, 604292
6.798055, 604200
6.798009, 604108
6.797963, 604015
6.797918, 603924
6.797872, 603832
6.797826, 603741
6.797781, 603649
6.797735, 603558
6.797689, 603467
6.797644, 603375
6.797598, 603284
6.797552, 603193
6.797507, 603101
6.797461, 603009
6.797415, 602917
6.79737, 602826
6.797324, 602733
6.797278, 602640
6.797233, 602548
6.797187, 602454
6.797141, 602361
6.797096, 602266
6.79705, 602171
6.797004, 602077
6.796959, 601981
6.796913, 601884
6.796867, 601788
6.796822, 601690
6.796776, 601593
6.79673, 601494
6.796685, 601394
6.796639, 601294
6.796593, 601193
6.796548, 601092
6.796502, 600989
6.796456, 600885
6.796411, 600782
6.796365, 600676
6.796319, 600571
6.796274, 600463
6.796228, 600355
6.796182, 600247
6.796137, 600137
6.796091, 600026
6.796045, 599914
6.796, 599801
6.795954, 599688
6.795908, 599573
6.795863, 599458
6.795817, 599341
6.795771, 599223
6.795726, 599105
6.79568, 598985
6.795634, 598864
6.795589, 598742
6.795543, 598619
6.795497, 598496
6.795452, 598371
6.795406, 598245
6.79536, 598119
6.795315, 597990
6.795269, 597862
6.795223, 597732
6.795178, 597601
6.795132, 597470
6.795086, 597337
6.795041, 597204
6.794995, 597069
6.794949, 596934
6.794904, 596798
6.794858, 596661
6.794812, 596523
6.794767, 596384
6.794721, 596244
6.794675, 596104
6.79463, 595962
6.794584, 595820
6.794538, 595678
6.794493, 595534
6.794447, 595390
6.794401, 595245
6.794356, 595099
6.79431, 594953
6.794264, 594806
6.794219, 594659
6.794173, 594511
6.794127, 594362
6.794082, 594213
6.794036, 594063
6.79399, 593914
6.793945, 593763
6.793899, 593611
6.793853, 593461
6.793808, 593309
6.793762, 593158
6.793716, 593005
6.793671, 592853
6.793625, 592701
6.793579, 592548
6.793534, 592395
6.793488, 592243
6.793442, 592090
6.793397, 591938
6.793351, 591785
6.793305, 591632
6.79326, 591481
6.793214, 591328
6.793169, 591177
6.793123, 591026
6.793077, 590874
6.793032, 590724
6.792986, 590574
6.79294, 590425
6.792895, 590276
6.792849, 590127
6.792803, 589980
6.792758, 589832
6.792712, 589687
6.792666, 589541
6.792621, 589396
6.792575, 589253
6.792529, 589110
6.792484, 588969
6.792438, 588828
6.792392, 588688
6.792347, 588550
6.792301, 588413
6.792255, 588276
6.79221, 588142
6.792164, 588008
6.792118, 587876
6.792073, 587745
6.792027, 587615
6.791981, 587488
6.791936, 587361
6.79189, 587237
6.791844, 587113
6.791799, 586991
6.791753, 586871
6.791707, 586752
6.791662, 586636
6.791616, 586520
6.79157, 586406
6.791525, 586294
6.791479, 586184
6.791433, 586076
6.791388, 585969
6.791342, 585863
6.791296, 585761
6.791251, 585659
6.791205, 585559
6.791159, 585462
6.791114, 585365
6.791068, 585272
6.791022, 585179
6.790977, 585088
6.790931, 585000
6.790885, 584913
6.79084, 584828
6.790794, 584745
6.790748, 584663
6.790703, 584583
6.790657, 584505
6.790611, 584429
6.790566, 584354
6.79052, 584281
6.790474, 584210
6.790429, 584140
6.790383, 584073
6.790337, 584006
6.790292, 583941
6.790246, 583879
6.7902, 583816
6.790155, 583756
6.790109, 583698
6.790063, 583640
6.790018, 583584
6.789972, 583529
6.789926, 583475
6.789881, 583424
6.789835, 583372
6.789789, 583323
6.789744, 583274
6.789698, 583226
6.789652, 583180
6.789607, 583134
6.789561, 583089
6.789515, 583045
6.78947, 583002
6.789424, 582960
6.789378, 582918
6.789333, 582878
6.789287, 582837
6.789241, 582797
6.789196, 582758
6.78915, 582719
6.789104, 582682
6.789059, 582643
6.789013, 582605
6.788967, 582569
6.788922, 582532
6.788876, 582495
6.78883, 582459
6.788785, 582422
6.788739, 582387
6.788693, 582350
6.788648, 582314
6.788602, 582279
6.788556, 582242
6.788511, 582207
6.788465, 582170
6.788419, 582134
6.788374, 582098
6.788328, 582062
6.788282, 582026
6.788237, 581989
6.788191, 581952
6.788145, 581915
6.7881, 581878
6.788054, 581841
6.788008, 581803
6.787963, 581764
6.787917, 581727
6.787871, 581688
6.787826, 581649
6.78778, 581610
6.787734, 581571
6.787689, 581532
6.787643, 581492
6.787597, 581451
6.787552, 581411
6.787506, 581370
6.78746, 581330
6.787415, 581288
6.787369, 581246
6.787323, 581205
6.787278, 581162
6.787232, 581120
6.787186, 581077
6.787141, 581033
6.787095, 580990
6.78705, 580946
6.787004, 580903
6.786958, 580858
6.786913, 580812
6.786867, 580768
6.786821, 580722
6.786776, 580677
6.78673, 580630
6.786684, 580583
6.786639, 580536
6.786593, 580489
6.786547, 580440
6.786502, 580392
6.786456, 580343
6.78641, 580294
6.786365, 580244
6.786319, 580193
6.786273, 580143
6.786228, 580091
6.786182, 580040
6.786136, 579987
6.786091, 579933
6.786045, 579880
6.785999, 579825
6.785954, 579770
6.785908, 579713
6.785862, 579656
6.785817, 579599
6.785771, 579540
6.785725, 579481
6.78568, 579421
6.785634, 579359
6.785588, 579298
6.785543, 579234
6.785497, 579170
6.785451, 579105
6.785406, 579039
6.78536, 578972
6.785314, 578904
6.785269, 578834
6.785223, 578765
6.785177, 578693
6.785132, 578621
6.785086, 578547
6.78504, 578472
6.784995, 578396
6.784949, 578319
6.784903, 578241
6.784858, 578162
6.784812, 578081
6.784766, 578000
6.784721, 577917
6.784675, 577834
6.784629, 577748
6.784584, 577662
6.784538, 577576
6.784492, 577488
6.784447, 577398
6.784401, 577309
6.784355, 577218
6.78431, 577127
6.784264, 577035
6.784218, 576941
6.784173, 576848
6.784127, 576754
6.784081, 576659
6.784036, 576563
6.78399, 576467
6.783944, 576371
6.783899, 576274
6.783853, 576178
6.783807, 576080
6.783762, 575982
6.783716, 575886
6.78367, 575788
6.783625, 575691
6.783579, 575594
6.783533, 575496
6.783488, 575400
6.783442, 575304
6.783396, 575209
6.783351, 575114
6.783305, 575019
6.783259, 574926
6.783214, 574833
6.783168, 574740
6.783122, 574650
6.783077, 574560
6.783031, 574472
6.782985, 574384
6.78294, 574298
6.782894, 574214
6.782848, 574130
6.782803, 574049
6.782757, 573968
6.782711, 573890
6.782666, 573814
6.78262, 573739
6.782574, 573667
6.782529, 573595
6.782483, 573526
6.782437, 573460
6.782392, 573395
6.782346, 573333
6.7823, 573273
6.782255, 573215
6.782209, 573160
6.782163, 573106
6.782118, 573056
6.782072, 573008
6.782026, 572962
6.781981, 572920
6.781935, 572879
6.781889, 572841
6.781844, 572806
6.781798, 572773
6.781752, 572744
6.781707, 572716
6.781661, 572691
6.781615, 572670
6.78157, 572650
6.781524, 572635
6.781478, 572620
6.781433, 572609
6.781387, 572601
6.781341, 572595
6.781296, 572592
6.78125, 572591
6.781204, 572593
6.781159, 572598
6.781113, 572605
6.781068, 572614
6.781022, 572626
6.780976, 572640
6.780931, 572658
6.780885, 572676
6.780839, 572697
6.780794, 572722
6.780748, 572747
6.780702, 572775
6.780657, 572805
6.780611, 572836
6.780565, 572870
6.78052, 572905
6.780474, 572943
6.780428, 572982
6.780383, 573022
6.780337, 573065
6.780291, 573108
6.780246, 573153
6.7802, 573199
6.780154, 573246
6.780109, 573296
6.780063, 573345
6.780017, 573397
6.779972, 573448
6.779926, 573500
6.77988, 573554
6.779835, 573608
6.779789, 573662
6.779743, 573718
6.779698, 573773
6.779652, 573830
6.779606, 573886
6.779561, 573942
6.779515, 574000
6.779469, 574056
6.779424, 574114
6.779378, 574171
6.779332, 574227
6.779287, 574285
6.779241, 574341
6.779195, 574398
6.77915, 574454
6.779104, 574509
6.779058, 574565
6.779013, 574620
6.778967, 574675
6.778921, 574729
6.778876, 574783
6.77883, 574836
6.778784, 574889
6.778739, 574941
6.778693, 574993
6.778647, 575043
6.778602, 575094
6.778556, 575144
6.77851, 575193
6.778465, 575242
6.778419, 575290
6.778373, 575338
6.778328, 575385
6.778282, 575431
6.778236, 575477
6.778191, 575522
6.778145, 575568
6.778099, 575612
6.778054, 575656
6.778008, 575701
6.777962, 575744
6.777917, 575788
6.777871, 575830
6.777825, 575872
6.77778, 575916
6.777734, 575958
6.777688, 576000
6.777643, 576042
6.777597, 576084
6.777551, 576127
6.777506, 576169
6.77746, 576211
6.777414, 576254
6.777369, 576296
6.777323, 576340
6.777277, 576382
6.777232, 576425
6.777186, 576470
6.77714, 576513
6.777095, 576558
6.777049, 576603
6.777003, 576647
6.776958, 576694
6.776912, 576739
6.776866, 576787
6.776821, 576833
6.776775, 576880
6.776729, 576929
6.776684, 576977
6.776638, 577026
6.776592, 577075
6.776547, 577125
6.776501, 577176
6.776455, 577226
6.77641, 577277
6.776364, 577329
6.776318, 577381
6.776273, 577434
6.776227, 577486
6.776181, 577539
6.776136, 577593
6.77609, 577646
6.776044, 577700
6.775999, 577754
6.775953, 577807
6.775907, 577862
6.775862, 577915
6.775816, 577970
6.77577, 578023
6.775725, 578077
6.775679, 578131
6.775633, 578183
6.775588, 578237
6.775542, 578289
6.775496, 578341
6.775451, 578393
6.775405, 578444
6.775359, 578494
6.775314, 578544
6.775268, 578593
6.775222, 578641
6.775177, 578689
6.775131, 578735
6.775085, 578781
6.77504, 578825
6.774994, 578869
6.774949, 578911
6.774903, 578952
6.774857, 578993
6.774812, 579031
6.774766, 579069
6.77472, 579105
6.774675, 579139
6.774629, 579173
6.774583, 579205
6.774538, 579235
6.774492, 579264
6.774446, 579291
6.774401, 579317
6.774355, 579340
6.774309, 579363
6.774264, 579383
6.774218, 579401
6.774172, 579419
6.774127, 579434
6.774081, 579447
6.774035, 579459
6.77399, 579468
6.773944, 579477
6.773898, 579482
6.773853, 579486
6.773807, 579489
6.773761, 579489
6.773716, 579488
6.77367, 579484
6.773624, 579478
6.773579, 579471
6.773533, 579462
6.773487, 579451
6.773442, 579438
6.773396, 579422
6.77335, 579406
6.773305, 579387
6.773259, 579367
6.773213, 579344
6.773168, 579320
6.773122, 579294
6.773076, 579266
6.773031, 579236
6.772985, 579206
6.772939, 579173
6.772894, 579139
6.772848, 579102
6.772802, 579064
6.772757, 579025
6.772711, 578984
6.772665, 578943
6.77262, 578899
6.772574, 578854
6.772528, 578808
6.772483, 578760
6.772437, 578713
6.772391, 578663
6.772346, 578612
6.7723, 578561
6.772254, 578508
6.772209, 578455
6.772163, 578401
6.772117, 578345
6.772072, 578291
6.772026, 578234
6.77198, 578177
6.771935, 578121
6.771889, 578064
6.771843, 578007
6.771798, 577949
6.771752, 577892
6.771706, 577835
6.771661, 577777
6.771615, 577720
6.771569, 577663
6.771524, 577606
6.771478, 577551
6.771432, 577495
6.771387, 577440
6.771341, 577386
6.771295, 577332
6.77125, 577280
6.771204, 577228
6.771158, 577177
6.771113, 577127
6.771067, 577078
6.771021, 577031
6.770976, 576985
6.77093, 576940
6.770884, 576896
6.770839, 576854
6.770793, 576814
6.770747, 576774
6.770702, 576736
6.770656, 576701
6.77061, 576666
6.770565, 576634
6.770519, 576602
6.770473, 576573
6.770428, 576546
6.770382, 576519
6.770336, 576496
6.770291, 576473
6.770245, 576453
6.770199, 576435
6.770154, 576418
6.770108, 576403
6.770062, 576390
6.770017, 576378
6.769971, 576369
6.769925, 576361
6.76988, 576355
6.769834, 576350
6.769788, 576347
6.769743, 576347
6.769697, 576347
6.769651, 576349
6.769606, 576353
6.76956, 576358
6.769514, 576365
6.769469, 576373
6.769423, 576382
6.769377, 576393
6.769332, 576404
6.769286, 576418
6.76924, 576432
6.769195, 576447
6.769149, 576464
6.769103, 576481
6.769058, 576500
6.769012, 576519
6.768966, 576538
6.768921, 576560
6.768875, 576580
6.76883, 576603
6.768784, 576625
6.768738, 576648
6.768693, 576671
6.768647, 576695
6.768601, 576719
6.768556, 576743
6.76851, 576767
6.768464, 576792
6.768419, 576817
6.768373, 576841
6.768327, 576866
6.768282, 576890
6.768236, 576915
6.76819, 576939
6.768145, 576963
6.768099, 576987
6.768053, 577011
6.768008, 577034
6.767962, 577057
6.767916, 577079
6.767871, 577102
6.767825, 577123
6.767779, 577145
6.767734, 577165
6.767688, 577185
6.767642, 577205
6.767597, 577224
6.767551, 577244
6.767505, 577261
6.76746, 577279
6.767414, 577296
6.767368, 577312
6.767323, 577328
6.767277, 577344
6.767231, 577359
6.767186, 577374
6.76714, 577387
6.767094, 577400
6.767049, 577414
6.767003, 577426
6.766957, 577438
6.766912, 577450
6.766866, 577461
6.76682, 577472
6.766775, 577482
6.766729, 577493
6.766683, 577502
6.766638, 577512
6.766592, 577522
6.766546, 577531
6.766501, 577540
6.766455, 577549
6.766409, 577557
6.766364, 577567
6.766318, 577575
6.766272, 577584
6.766227, 577593
6.766181, 577602
6.766135, 577612
6.76609, 577621
6.766044, 577630
6.765998, 577641
6.765953, 577651
6.765907, 577662
6.765861, 577673
6.765816, 577684
6.76577, 577697
6.765724, 577710
6.765679, 577724
6.765633, 577737
6.765587, 577752
6.765542, 577768
6.765496, 577784
6.76545, 577801
6.765405, 577819
6.765359, 577838
6.765313, 577858
6.765268, 577879
6.765222, 577902
6.765176, 577925
6.765131, 577949
6.765085, 577975
6.765039, 578001
6.764994, 578029
6.764948, 578059
6.764902, 578089
6.764857, 578122
6.764811, 578155
6.764765, 578189
6.76472, 578226
6.764674, 578263
6.764628, 578303
6.764583, 578344
6.764537, 578386
6.764491, 578430
6.764446, 578475
6.7644, 578523
6.764354, 578571
6.764309, 578621
6.764263, 578673
6.764217, 578726
6.764172, 578782
6.764126, 578838
6.76408, 578896
6.764035, 578957
6.763989, 579018
6.763943, 579080
6.763898, 579146
6.763852, 579211
6.763806, 579280
6.763761, 579348
6.763715, 579418
6.763669, 579491
6.763624, 579564
6.763578, 579640
6.763532, 579715
6.763487, 579792
6.763441, 579872
6.763395, 579951
6.76335, 580033
6.763304, 580115
6.763258, 580198
6.763213, 580283
6.763167, 580367
6.763121, 580454
6.763076, 580541
6.76303, 580628
6.762984, 580717
6.762939, 580806
6.762893, 580895
6.762847, 580986
6.762802, 581077
6.762756, 581168
6.762711, 581259
6.762665, 581351
6.762619, 581443
6.762574, 581535
6.762528, 581627
6.762482, 581719
6.762437, 581810
6.762391, 581902
6.762345, 581993
6.7623, 582084
6.762254, 582174
6.762208, 582264
6.762163, 582353
6.762117, 582442
6.762071, 582530
6.762026, 582617
6.76198, 582702
6.761934, 582788
6.761889, 582871
6.761843, 582955
6.761797, 583036
6.761752, 583115
6.761706, 583195
6.76166, 583272
6.761615, 583347
6.761569, 583422
6.761523, 583494
6.761478, 583565
6.761432, 583633
6.761386, 583700
6.761341, 583765
6.761295, 583828
6.761249, 583889
6.761204, 583948
6.761158, 584004
6.761112, 584058
6.761067, 584110
6.761021, 584160
6.760975, 584206
6.76093, 584250
6.760884, 584293
6.760838, 584331
6.760793, 584369
6.760747, 584402
6.760701, 584433
6.760656, 584462
6.76061, 584487
6.760564, 584509
6.760519, 584529
6.760473, 584545
6.760427, 584559
6.760382, 584570
6.760336, 584577
6.76029, 584582
6.760245, 584583
6.760199, 584582
6.760153, 584577
6.760108, 584568
6.760062, 584557
6.760016, 584543
6.759971, 584525
6.759925, 584504
6.759879, 584480
6.759834, 584453
6.759788, 584422
6.759742, 584388
6.759697, 584351
6.759651, 584310
6.759605, 584267
6.75956, 584219
6.759514, 584170
6.759468, 584116
6.759423, 584059
6.759377, 584000
6.759331, 583936
6.759286, 583870
6.75924, 583801
6.759194, 583728
6.759149, 583653
6.759103, 583574
6.759057, 583492
6.759012, 583408
6.758966, 583320
6.75892, 583230
6.758875, 583136
6.758829, 583040
6.758783, 582941
6.758738, 582839
6.758692, 582736
6.758646, 582628
6.758601, 582518
6.758555, 582407
6.758509, 582292
6.758464, 582176
6.758418, 582056
6.758372, 581934
6.758327, 581811
6.758281, 581685
6.758235, 581557
6.75819, 581427
6.758144, 581295
6.758098, 581162
6.758053, 581026
6.758007, 580889
6.757961, 580751
6.757916, 580610
6.75787, 580469
6.757824, 580325
6.757779, 580180
6.757733, 580035
6.757687, 579888
6.757642, 579740
6.757596, 579591
6.75755, 579440
6.757505, 579290
6.757459, 579138
6.757413, 578986
6.757368, 578832
6.757322, 578678
6.757276, 578524
6.757231, 578369
6.757185, 578213
6.757139, 578058
6.757094, 577902
6.757048, 577747
6.757002, 577590
6.756957, 577434
6.756911, 577278
6.756865, 577121
6.75682, 576965
6.756774, 576809
6.756728, 576652
6.756683, 576497
6.756637, 576341
6.756592, 576187
6.756546, 576032
6.7565, 575877
6.756455, 575723
6.756409, 575569
6.756363, 575417
6.756318, 575263
6.756272, 575111
6.756226, 574960
6.756181, 574809
6.756135, 574659
6.756089, 574509
6.756044, 574360
6.755998, 574212
6.755952, 574064
6.755907, 573917
6.755861, 573771
6.755815, 573625
6.75577, 573481
6.755724, 573337
6.755678, 573193
6.755633, 573052
6.755587, 572910
6.755541, 572769
6.755496, 572629
6.75545, 572489
6.755404, 572351
6.755359, 572213
6.755313, 572077
6.755267, 571941
6.755222, 571805
6.755176, 571671
6.75513, 571537
6.755085, 571404
6.755039, 571271
6.754993, 571139
6.754948, 571009
6.754902, 570879
6.754856, 570749
6.754811, 570621
6.754765, 570493
6.754719, 570366
6.754674, 570239
6.754628, 570113
6.754582, 569988
6.754537, 569863
6.754491, 569740
6.754445, 569616
6.7544, 569493
6.754354, 569372
6.754308, 569250
6.754263, 569130
6.754217, 569009
6.754171, 568889
6.754126, 568770
6.75408, 568651
6.754034, 568534
6.753989, 568416
6.753943, 568299
6.753897, 568183
6.753852, 568067
6.753806, 567951
6.75376, 567837
6.753715, 567723
6.753669, 567609
6.753623, 567496
6.753578, 567383
6.753532, 567271
6.753486, 567159
6.753441, 567048
6.753395, 566937
6.753349, 566827
6.753304, 566717
6.753258, 566608
6.753212, 566500
6.753167, 566391
6.753121, 566283
6.753075, 566177
6.75303, 566070
6.752984, 565964
6.752938, 565858
6.752893, 565753
6.752847, 565649
6.752801, 565545
6.752756, 565442
6.75271, 565339
6.752664, 565237
6.752619, 565136
6.752573, 565035
6.752527, 564935
6.752482, 564836
6.752436, 564738
6.75239, 564640
6.752345, 564543
6.752299, 564446
6.752253, 564352
6.752208, 564257
6.752162, 564164
6.752116, 564071
6.752071, 563979
6.752025, 563888
6.751979, 563798
6.751934, 563710
6.751888, 563622
6.751842, 563535
6.751797, 563450
6.751751, 563365
6.751705, 563282
6.75166, 563200
6.751614, 563119
6.751568, 563040
6.751523, 562961
6.751477, 562884
6.751431, 562809
6.751386, 562734
6.75134, 562662
6.751294, 562590
6.751249, 562520
6.751203, 562452
6.751157, 562385
6.751112, 562320
6.751066, 562256
6.75102, 562193
6.750975, 562133
6.750929, 562073
6.750883, 562016
6.750838, 561960
6.750792, 561905
6.750746, 561852
6.750701, 561801
6.750655, 561752
6.75061, 561703
6.750564, 561656
6.750518, 561612
6.750473, 561568
6.750427, 561527
6.750381, 561487
6.750336, 561448
6.75029, 561411
6.750244, 561375
6.750199, 561340
6.750153, 561308
6.750107, 561276
6.750062, 561247
6.750016, 561218
6.74997, 561190
6.749925, 561164
6.749879, 561139
6.749833, 561115
6.749788, 561092
